MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Latitude,Longitude,TempRange,Month,State_Australian Capital Territory,State_New South Wales,State_Queensland,State_Victoria,WindGustDir_E,WindGustDir_N,WindGustDir_NE,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SW,WindGustDir_W,WindDir9am_E,WindDir9am_N,WindDir9am_NE,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SW,WindDir9am_W,WindDir3pm_E,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SW,WindDir3pm_W
23.0,28.7,0.2,54.0,26.0,28.0,69.0,71.0,1.00035,0.996,26.3,26.8,0,1,-19.2569391,146.8239537,5.699999999999999,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22.8,29.6,17.4,39.0,22.0,26.0,76.0,68.0,0.9966,0.99235,26.6,28.1,1,1,-19.2569391,146.8239537,6.800000000000001,10,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.1,27.7,16.4,56.0,37.0,26.0,39.0,24.0,1.00104,0.99679,21.2,26.9,1,0,-19.2569391,146.8239537,8.599999999999998,10,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
18.0,25.9,0.0,33.0,22.0,17.0,35.0,38.0,1.00262,0.99975,22.5,24.8,0,0,-19.2569391,146.8239537,7.899999999999999,10,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18.3,27.4,0.0,41.0,24.0,28.0,61.0,54.0,1.0041,1.00143,24.8,26.2,0,0,-19.2569391,146.8239537,9.099999999999998,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
21.3,28.1,0.0,43.0,20.0,30.0,57.0,54.0,1.00538,1.00192,25.2,26.8,0,0,-19.2569391,146.8239537,6.800000000000001,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
20.5,29.6,0.0,50.0,22.0,31.0,58.0,59.0,1.00567,1.00222,26.8,27.3,0,1,-19.2569391,146.8239537,9.100000000000001,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
20.3,24.4,3.4,39.0,26.0,17.0,80.0,91.0,1.00528,1.00321,22.0,21.1,1,1,-19.2569391,146.8239537,4.099999999999998,10,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
19.9,26.9,4.4,37.0,19.0,24.0,74.0,69.0,1.00449,1.00104,24.2,25.4,1,0,-19.2569391,146.8239537,7.0,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
20.1,29.3,0.0,41.0,15.0,30.0,62.0,67.0,1.0039,0.99995,26.6,27.2,0,0,-19.2569391,146.8239537,9.2,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
20.5,28.8,0.0,39.0,13.0,30.0,67.0,68.0,1.00311,0.99975,26.0,26.7,0,0,-19.2569391,146.8239537,8.3,10,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
19.9,29.2,0.0,37.0,11.0,30.0,63.0,66.0,1.00222,0.99906,26.7,27.1,0,0,-19.2569391,146.8239537,9.3,10,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
20.9,29.3,0.0,37.0,13.0,31.0,62.0,63.0,1.00271,0.99956,26.9,27.3,0,0,-19.2569391,146.8239537,8.400000000000002,10,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.9,29.7,0.0,37.0,17.0,26.0,60.0,69.0,1.00183,0.99837,27.6,27.2,0,0,-19.2569391,146.8239537,8.8,10,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.3,29.8,0.0,35.0,15.0,30.0,63.0,58.0,1.00084,0.99798,27.1,28.6,0,0,-19.2569391,146.8239537,7.5,10,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.8,29.6,0.0,41.0,20.0,31.0,61.0,55.0,1.00212,0.99906,27.2,28.3,0,0,-19.2569391,146.8239537,7.800000000000001,10,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.3,29.4,0.0,39.0,22.0,26.0,55.0,61.0,1.00163,0.99847,27.0,27.9,0,0,-19.2569391,146.8239537,8.099999999999998,10,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22.2,30.0,0.0,35.0,17.0,28.0,61.0,65.0,1.00084,0.99768,27.2,27.7,0,0,-19.2569391,146.8239537,7.800000000000001,10,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.5,31.1,0.0,33.0,13.0,26.0,52.0,52.0,0.99946,0.996,28.5,29.1,0,0,-19.2569391,146.8239537,9.600000000000001,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
23.7,30.6,0.0,35.0,13.0,24.0,56.0,69.0,1.00044,0.99778,28.0,27.6,0,0,-19.2569391,146.8239537,6.900000000000002,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
24.1,28.1,0.0,39.0,13.0,17.0,66.0,70.0,1.00104,0.99827,26.7,26.4,0,1,-19.2569391,146.8239537,4.0,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
19.4,25.5,46.0,31.0,17.0,13.0,83.0,75.0,1.00094,0.99808,22.4,23.5,1,0,-19.2569391,146.8239537,6.100000000000001,11,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
19.4,27.8,0.8,35.0,9.0,26.0,63.0,61.0,0.99995,0.9963,24.7,27.1,0,0,-19.2569391,146.8239537,8.400000000000002,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
21.0,28.6,0.2,37.0,17.0,28.0,52.0,64.0,1.00054,0.99778,26.9,27.4,0,0,-19.2569391,146.8239537,7.600000000000001,11,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.8,29.2,0.0,37.0,11.0,26.0,70.0,60.0,1.00222,0.99926,25.3,27.0,0,0,-19.2569391,146.8239537,7.399999999999999,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22.7,29.0,0.0,39.0,13.0,26.0,64.0,71.0,1.00212,0.99946,27.1,26.9,0,0,-19.2569391,146.8239537,6.300000000000001,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
22.4,30.3,0.0,37.0,13.0,24.0,70.0,68.0,1.00449,1.00143,25.4,27.0,0,1,-19.2569391,146.8239537,7.900000000000002,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
22.4,28.8,4.4,39.0,17.0,24.0,70.0,72.0,1.00311,0.99956,26.3,27.1,1,1,-19.2569391,146.8239537,6.400000000000002,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
23.1,27.8,1.4,37.0,17.0,20.0,82.0,87.0,1.00084,0.99719,26.1,25.8,1,1,-19.2569391,146.8239537,4.699999999999999,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
23.2,27.7,23.2,33.0,13.0,20.0,95.0,91.0,0.99926,0.99738,24.5,23.9,1,1,-19.2569391,146.8239537,4.5,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
21.5,29.6,17.4,37.0,19.0,22.0,83.0,78.0,1.00133,0.99877,26.4,28.6,1,1,-19.2569391,146.8239537,8.100000000000001,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
23.2,27.4,7.6,44.0,28.0,24.0,76.0,77.0,1.00242,0.99916,26.2,26.7,1,1,-19.2569391,146.8239537,4.199999999999999,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22.3,28.4,8.0,33.0,13.0,20.0,77.0,74.0,1.00005,0.9966,25.9,27.0,1,1,-19.2569391,146.8239537,6.099999999999998,11,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.7,28.9,2.8,37.0,24.0,26.0,71.0,63.0,0.99847,0.99541,26.2,28.1,1,0,-19.2569391,146.8239537,6.199999999999999,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
23.5,29.6,0.8,33.0,17.0,28.0,71.0,72.0,0.99817,0.99511,27.6,28.3,0,1,-19.2569391,146.8239537,6.100000000000001,11,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.5,30.3,8.4,46.0,15.0,19.0,91.0,63.0,0.99798,0.99383,25.2,29.4,1,1,-19.2569391,146.8239537,6.800000000000001,11,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
21.8,27.8,13.0,26.0,13.0,13.0,82.0,77.0,0.99877,0.99669,25.0,26.4,1,0,-19.2569391,146.8239537,6.0,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24.0,27.4,0.0,48.0,15.0,20.0,75.0,82.0,0.99995,0.99808,26.9,25.0,0,1,-19.2569391,146.8239537,3.3999999999999986,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
23.0,29.4,6.2,44.0,13.0,28.0,87.0,72.0,1.00054,0.99719,24.3,27.7,1,1,-19.2569391,146.8239537,6.399999999999999,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
22.5,29.1,17.8,43.0,17.0,30.0,74.0,63.0,0.99995,0.99699,26.1,28.4,1,1,-19.2569391,146.8239537,6.600000000000001,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22.7,29.6,1.8,54.0,31.0,35.0,68.0,66.0,1.00074,0.99817,27.0,28.7,1,0,-19.2569391,146.8239537,6.900000000000002,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
23.6,28.9,0.0,52.0,26.0,26.0,67.0,93.0,1.00104,0.99916,27.3,24.1,0,1,-19.2569391,146.8239537,5.299999999999997,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
21.9,29.5,3.2,48.0,19.0,30.0,67.0,70.0,1.00005,0.99729,26.5,27.4,1,0,-19.2569391,146.8239537,7.600000000000001,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
23.1,29.7,0.0,48.0,31.0,31.0,63.0,58.0,0.99926,0.99679,27.5,28.8,0,0,-19.2569391,146.8239537,6.599999999999998,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22.8,29.2,0.0,35.0,20.0,24.0,65.0,65.0,0.99936,0.996,27.4,28.3,0,0,-19.2569391,146.8239537,6.399999999999999,11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
23.5,29.1,0.2,33.0,7.0,26.0,80.0,69.0,0.99788,0.99472,26.2,28.2,0,1,-19.2569391,146.8239537,5.600000000000001,11,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.2,28.7,9.2,33.0,9.0,20.0,73.0,70.0,0.99551,0.99245,26.5,28.2,1,1,-19.2569391,146.8239537,5.5,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
23.3,28.4,14.6,30.0,9.0,17.0,82.0,76.0,0.99383,0.99117,25.8,27.1,1,1,-19.2569391,146.8239537,5.099999999999998,11,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
22.8,30.1,6.6,37.0,15.0,30.0,77.0,76.0,0.99433,0.99176,26.8,28.4,1,0,-19.2569391,146.8239537,7.300000000000001,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24.5,30.9,0.0,37.0,13.0,28.0,75.0,75.0,0.9962,0.99314,27.9,29.1,0,1,-19.2569391,146.8239537,6.399999999999999,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22.8,28.6,26.4,41.0,13.0,19.0,83.0,75.0,0.99511,0.99284,25.7,27.9,1,0,-19.2569391,146.8239537,5.800000000000001,12,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.1,29.5,0.2,48.0,9.0,24.0,76.0,77.0,0.99472,0.99136,27.9,28.4,0,0,-19.2569391,146.8239537,6.399999999999999,12,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.6,31.7,0.0,31.0,13.0,19.0,76.0,68.0,0.99492,0.99087,29.1,30.6,0,0,-19.2569391,146.8239537,8.099999999999998,12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
26.3,31.6,0.0,28.0,15.0,15.0,73.0,74.0,0.99492,0.99156,29.4,28.1,0,0,-19.2569391,146.8239537,5.300000000000001,12,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24.9,30.6,0.2,31.0,11.0,20.0,76.0,77.0,0.99541,0.99442,29.0,29.2,0,1,-19.2569391,146.8239537,5.700000000000003,12,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.8,31.5,7.6,41.0,19.0,30.0,75.0,72.0,0.99877,0.9965,29.6,30.2,1,0,-19.2569391,146.8239537,6.699999999999999,12,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.6,31.0,0.0,37.0,19.0,31.0,67.0,67.0,1.00005,0.99689,28.8,29.9,0,0,-19.2569391,146.8239537,6.399999999999999,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
24.6,30.7,0.0,37.0,15.0,28.0,67.0,74.0,0.99808,0.99433,29.1,29.4,0,1,-19.2569391,146.8239537,6.099999999999998,12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24.7,31.9,1.4,37.0,6.0,22.0,78.0,64.0,0.99511,0.99067,29.0,30.6,1,1,-19.2569391,146.8239537,7.199999999999999,12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.8,31.3,14.4,37.0,13.0,22.0,84.0,75.0,0.99344,0.99136,27.8,28.8,1,1,-19.2569391,146.8239537,6.5,12,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
25.2,33.9,15.6,35.0,9.0,26.0,67.0,72.0,0.99551,0.99215,30.1,30.3,1,0,-19.2569391,146.8239537,8.7,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24.6,31.5,0.8,39.0,11.0,26.0,67.0,75.0,0.9965,0.99423,30.2,29.3,0,0,-19.2569391,146.8239537,6.899999999999999,12,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25.7,30.8,0.4,39.0,13.0,20.0,88.0,68.0,0.99709,0.99354,26.8,30.6,0,0,-19.2569391,146.8239537,5.100000000000001,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
25.7,31.0,0.0,33.0,13.0,26.0,75.0,75.0,0.996,0.99373,29.6,29.2,0,0,-19.2569391,146.8239537,5.300000000000001,12,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26.6,32.4,0.8,33.0,11.0,19.0,70.0,55.0,0.99561,0.99284,30.6,31.6,0,0,-19.2569391,146.8239537,5.799999999999997,12,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27.8,32.5,0.0,35.0,19.0,26.0,67.0,65.0,0.996,0.99107,31.0,31.7,0,1,-19.2569391,146.8239537,4.699999999999999,12,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
23.0,31.0,36.2,59.0,9.0,15.0,93.0,73.0,0.99334,0.98949,25.5,30.3,1,1,-19.2569391,146.8239537,8.0,12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
23.0,31.7,20.2,31.0,6.0,9.0,79.0,78.0,0.99206,0.98969,29.8,28.8,1,1,-19.2569391,146.8239537,8.7,12,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24.4,30.5,15.0,35.0,15.0,24.0,72.0,66.0,0.99354,0.99156,28.0,29.4,1,0,-19.2569391,146.8239537,6.100000000000001,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
24.5,30.4,0.4,46.0,13.0,28.0,74.0,69.0,0.99511,0.99255,27.9,29.3,0,1,-19.2569391,146.8239537,5.899999999999999,12,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
25.1,29.9,7.0,39.0,24.0,17.0,93.0,78.0,0.99699,0.99442,25.7,28.8,1,1,-19.2569391,146.8239537,4.799999999999997,12,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22.8,27.5,54.4,43.0,19.0,19.0,81.0,87.0,0.9961,0.99344,26.4,26.2,1,1,-19.2569391,146.8239537,4.699999999999999,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
23.6,27.4,67.0,56.0,24.0,28.0,98.0,94.0,0.99077,0.98761,23.9,25.4,1,1,-19.2569391,146.8239537,3.799999999999997,12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
23.9,28.8,72.2,50.0,19.0,26.0,94.0,85.0,0.99057,0.98821,26.2,27.9,1,1,-19.2569391,146.8239537,4.900000000000002,12,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
24.8,31.2,32.8,43.918127653040926,13.0,31.0,80.0,80.0,0.99087,0.98771,28.7,29.3,1,1,-19.2569391,146.8239537,6.399999999999999,12,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23.9,30.6,24.2,30.689265911007865,7.0,15.0,74.0,66.0,0.99413,0.99186,27.7,29.5,1,0,-19.2569391,146.8239537,6.700000000000003,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26.0,31.3,0.0,35.0,7.0,26.0,78.0,80.0,0.99669,0.99344,29.3,30.3,0,1,-19.2569391,146.8239537,5.300000000000001,12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
25.8,31.1,1.6,31.0,11.0,20.0,75.0,72.0,0.99808,0.99561,30.0,30.6,1,0,-19.2569391,146.8239537,5.300000000000001,12,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25.4,30.6,0.6,43.0,11.0,24.0,87.0,76.0,0.99758,0.99492,27.7,28.8,0,1,-19.2569391,146.8239537,5.200000000000003,12,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
25.2,31.2,2.8,37.0,15.0,26.0,63.0,66.0,0.9966,0.99324,29.1,30.3,1,0,-19.2569391,146.8239537,6.0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
24.9,29.4,0.0,41.0,19.0,17.0,82.0,72.0,0.9964,0.99413,26.9,27.9,0,1,-19.2569391,146.8239537,4.5,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
23.9,30.8,13.4,35.0,9.0,15.0,69.0,78.0,0.996,0.99275,28.5,27.9,1,1,-19.2569391,146.8239537,6.900000000000002,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
22.9,31.4,20.0,26.0,4.0,15.0,77.0,77.0,0.99423,0.99146,27.7,28.6,1,0,-19.2569391,146.8239537,8.5,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
24.9,30.6,0.0,33.0,13.0,28.0,68.0,70.0,0.99354,0.98979,28.7,30.3,0,0,-19.2569391,146.8239537,5.700000000000003,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25.6,32.4,0.0,33.0,9.0,20.0,68.0,64.0,0.99235,0.98811,29.6,31.1,0,0,-19.2569391,146.8239537,6.799999999999997,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
24.5,31.9,0.0,31.0,7.0,24.0,75.0,66.0,0.99077,0.98791,28.8,30.6,0,0,-19.2569391,146.8239537,7.399999999999999,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25.6,32.6,0.0,33.0,9.0,17.0,74.0,66.0,0.99117,0.98801,28.5,30.6,0,1,-19.2569391,146.8239537,7.0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25.3,31.1,3.0,69.0,9.0,30.0,75.0,68.0,0.98998,0.98673,29.3,30.3,1,1,-19.2569391,146.8239537,5.800000000000001,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.3,30.4,40.0,39.0,13.0,28.0,78.0,78.0,0.9888,0.98613,27.3,28.2,1,1,-19.2569391,146.8239537,8.099999999999998,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.5,30.4,44.8,43.0,6.0,20.0,82.0,80.0,0.99038,0.98781,28.2,28.3,1,0,-19.2569391,146.8239537,6.899999999999999,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
25.4,30.3,0.6,30.0,11.0,19.0,87.0,82.0,0.99206,0.98998,26.7,28.0,0,0,-19.2569391,146.8239537,4.900000000000002,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.5,31.8,1.0,41.0,11.0,24.0,74.0,71.0,0.99324,0.99048,29.7,31.0,0,0,-19.2569391,146.8239537,6.300000000000001,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
24.9,31.8,0.0,41.0,13.0,20.0,69.0,63.0,0.99284,0.99018,29.5,30.8,0,1,-19.2569391,146.8239537,6.900000000000002,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
25.2,31.2,3.4,35.0,13.0,26.0,75.0,65.0,0.99206,0.98909,28.5,30.5,1,1,-19.2569391,146.8239537,6.0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.3,30.4,3.0,30.0,2.0,22.0,71.0,71.0,0.99334,0.98988,28.4,29.9,1,1,-19.2569391,146.8239537,6.099999999999998,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
25.3,31.2,2.2,39.0,15.0,17.0,85.0,89.0,0.99363,0.99097,28.1,27.1,1,1,-19.2569391,146.8239537,5.899999999999999,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.7,32.8,3.2,39.0,9.0,22.0,72.0,69.0,0.99294,0.98969,30.0,30.8,1,1,-19.2569391,146.8239537,8.099999999999998,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25.1,32.0,4.0,33.0,13.0,17.0,76.0,66.0,0.99284,0.98939,29.5,31.6,1,1,-19.2569391,146.8239537,6.899999999999999,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24.3,31.4,12.2,35.0,2.0,22.0,73.0,77.0,0.99107,0.98939,28.9,29.1,1,1,-19.2569391,146.8239537,7.099999999999998,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
25.8,31.7,1.4,61.0,22.0,30.0,70.0,67.0,0.99275,0.99057,30.2,30.1,1,1,-19.2569391,146.8239537,5.899999999999999,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
23.5,31.2,13.4,61.0,26.0,31.0,68.0,64.0,0.99413,0.99146,27.9,30.3,1,1,-19.2569391,146.8239537,7.699999999999999,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
22.4,31.5,7.8,41.0,24.0,15.0,57.0,49.0,0.99334,0.99038,27.5,31.3,1,0,-19.2569391,146.8239537,9.100000000000001,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
